,mslp_pc_0_daily,mslp_pc_1_daily,mslp_pc_2_daily,mslp_pc_3_daily,mslp_pc_4_daily
1980-01-28,-1376.7715,283.10126,-33.196426,-1203.0778,-311.1016
1980-01-29,-814.0105,572.3013,-71.71604,-1107.7151,-470.78867
1980-01-30,361.04,1146.9385,-529.9931,-909.3328,-383.61002
1980-01-31,1234.6287,852.0127,-1447.4265,-299.577,156.25337
1980-02-01,912.18207,1.4095222,-1318.4945,-65.94294,-126.62324
1980-02-02,784.85016,45.89354,-766.62415,-516.1111,-94.12672
1980-02-03,600.7899,20.883583,-865.48486,-350.10294,-84.566086
1980-02-04,332.98532,664.4665,-723.29,-95.874245,-272.14438
1980-02-05,-529.1839,1060.1003,-644.9365,187.67331,-80.36544
1980-02-06,-1441.6444,1237.9327,-593.7556,198.24663,-439.98154
1980-02-07,-1686.275,1698.4171,-65.431274,-196.13893,-942.9132
1980-02-08,-1482.9266,1710.1105,511.12207,-499.26917,-824.02167
1980-02-09,-1092.8884,1329.8081,464.0507,-164.11995,-510.61496
1980-02-10,-1008.5482,466.17264,196.26439,283.6243,-477.7719
1980-02-11,-1242.7853,274.46497,-90.17043,0.14533608,-672.30493
1980-02-12,-1249.8217,454.80612,341.47574,118.82607,-600.6944
1980-02-13,-302.14105,134.53706,603.2383,-132.19957,2.789235
1980-02-14,510.14066,-16.742853,378.04526,-524.8506,218.07312
1980-02-15,689.9511,176.00624,125.09407,-640.12146,115.86859
1980-02-16,207.58972,78.9597,-98.38638,-266.8928,-537.94727
1980-02-17,-217.77998,346.5124,658.9574,56.297325,-439.80225
1980-02-18,-592.77466,252.75667,856.00446,-199.56934,408.95697
1980-02-19,-946.9952,221.2048,670.28845,-583.80756,731.8321
1980-02-20,-796.9386,778.9651,1202.2462,-519.2674,396.22778
1980-02-21,-906.028,853.15656,1310.3004,-320.75034,200.55428
1980-02-22,-1336.0779,192.5371,1504.6929,-20.374382,346.12323
1980-02-23,-2158.593,-382.7303,1613.794,-291.2236,91.023636
1980-02-24,-2196.5737,-268.983,1661.7162,61.723297,187.0632
1980-02-25,-1835.4495,-641.6286,1006.4974,537.601,215.11816
1980-02-26,-1962.6155,-996.07983,713.6785,376.7863,394.32053
1980-02-27,-1955.0681,-1248.0818,870.9606,119.348625,177.74672
1980-02-28,-1399.4426,-1807.4626,304.58685,-298.05676,343.34634
1980-03-01,-263.65344,-1517.2993,-920.48645,-488.34213,8.134427
1980-03-02,-511.0033,-1057.789,-1433.5549,-448.95285,-179.8197
1980-03-03,-472.8213,-738.2854,-988.8564,82.02423,-434.0346
1980-03-04,-129.08351,-330.41074,24.09636,133.17732,-353.758
1980-03-05,594.1442,251.31635,531.6045,-422.36514,108.15996
1980-03-06,1758.0221,1083.4512,418.26205,-243.58223,405.65472
1980-03-07,1384.8923,1284.5941,-803.51984,607.1935,619.0273
1980-03-08,369.76343,809.38947,-584.3881,1265.1665,294.0857
1980-03-09,-339.015,402.5006,62.72064,1276.045,25.913168
1980-03-10,-773.93353,371.1711,423.2632,1091.9286,-58.92462
1980-03-11,-475.4388,518.0363,1254.0269,1136.1831,-168.53194
1980-03-12,35.754494,483.00552,1456.7915,968.5963,255.48439
1980-03-13,-1042.5654,719.5051,455.1171,687.2761,444.59225
1980-03-14,-2009.511,866.7646,397.05637,489.27835,312.3299
1980-03-15,-2083.937,997.3251,741.1602,531.1016,121.91856
1980-03-16,-2168.6343,886.82794,451.83722,663.29865,116.334785
1980-03-17,-2542.9814,1213.0312,-441.63623,601.815,197.82402
1980-03-18,-3014.5498,1446.3735,-532.3932,237.01535,529.4142
1980-03-19,-2420.7185,916.82135,-340.41528,-116.76102,1006.71674
1980-03-20,-857.72766,752.1131,-1080.0399,-86.533844,1235.9138
1980-03-21,-330.16016,1530.2166,-1049.2325,233.08965,832.4061
1980-03-22,-840.7479,1810.4628,-836.862,-217.08308,265.02832
1980-03-23,-1041.4254,1577.9155,-386.94998,-435.3698,266.10196
1980-03-24,-894.2387,1476.0927,-69.90405,-359.57208,183.66832
1980-03-25,-533.51056,1477.8273,298.58118,-309.27606,84.9868
1980-03-26,-307.69327,1723.3995,520.8518,-383.63742,-71.30957
1980-03-27,70.56879,1740.919,501.6119,-26.922945,-121.71803
1980-03-28,394.7098,1251.4725,287.68268,193.46454,-208.56349
1980-03-29,243.33278,275.40982,-296.1498,451.0732,-212.33492
1980-03-30,-138.76706,23.926737,-300.0641,90.21111,-487.0732
1980-03-31,305.8861,467.32468,155.32208,-274.07156,-468.26233
1980-04-01,599.1893,127.21486,200.13014,314.8801,-259.6776
1980-04-02,-6.524632,-757.7878,-158.7801,712.02234,-213.53203
1980-04-03,-940.4749,-1068.3849,-285.7545,519.03064,-420.76993
1980-04-04,-1310.9132,-674.7127,385.22867,587.57074,-310.9539
1980-04-05,-1717.6919,-963.6041,589.9261,416.02856,224.40332
1980-04-06,-1620.1857,-1421.5122,479.34183,59.89809,364.10654
1980-04-07,-993.3681,-1549.4457,-285.78848,-24.53603,116.52194
1980-04-08,-489.5643,-1128.2869,-774.55206,546.6339,-151.42725
1980-04-09,50.280544,-1001.39764,-140.91963,738.32916,126.60479
1980-04-10,250.74954,-1013.72363,235.69302,14.999259,155.25801
1980-04-11,178.58047,-471.6886,584.5703,-681.56683,5.3590283
1980-04-12,-48.003452,398.6187,959.2345,-865.38947,-167.64362
1980-04-13,-161.89015,572.8854,1259.1306,-402.5631,-40.318935
1980-04-14,-530.6391,118.297134,1022.39325,-15.460418,215.22125
1980-04-15,-779.6706,210.50412,993.93805,114.43147,-242.58647
1980-04-16,-573.88806,-535.88684,1006.72736,441.75314,123.30669
1980-04-17,126.667,-1149.036,524.7959,551.2842,435.78494
1980-04-18,1635.7936,-1441.7501,-299.6321,463.72934,552.0192
1980-04-19,1905.2091,-1336.2048,-2088.1409,508.56406,74.60469
1980-04-20,1102.771,-1013.21075,-1935.3126,581.91534,124.26686
1980-04-21,262.2518,-1114.5303,-297.71616,730.79333,329.37485
1980-04-22,-661.10767,-999.50494,-11.519858,856.04034,62.70136
1980-04-23,-740.26776,-975.31195,-484.3929,722.25903,175.57066
1980-04-24,-557.4575,-664.09875,-389.7185,596.5697,54.020206
1980-04-25,-442.71027,41.861656,53.432415,553.0854,-82.78722
1980-04-26,-710.2983,296.4214,173.95818,539.6137,-289.18893
1980-04-27,-911.4639,119.02553,198.60205,708.61664,-221.91571
1980-04-28,-889.7452,-265.05603,262.40305,742.88837,155.23505
1980-04-29,-1043.401,-376.4427,11.85418,386.78772,352.93753
1980-04-30,-1427.2224,-99.274086,-289.09305,200.23538,304.48752
1980-05-01,-1911.2478,394.27863,-658.4481,204.93744,4.721228
1980-05-02,-1797.5793,625.0756,-648.63947,110.90573,-9.884362
1980-05-03,-1349.9802,666.48175,-659.6542,-181.25839,128.23901
1980-05-04,-958.2709,602.40875,-806.42456,-271.76556,114.47789
1980-05-05,-491.5947,701.6925,-980.4708,-364.8159,148.15477
1980-05-06,92.88606,681.09485,-1076.548,-378.50003,476.99432
1980-05-07,586.66235,468.63898,-989.4247,-140.82072,512.7458
1980-05-08,695.55743,14.571687,-785.2594,-33.72134,46.809902
1980-05-09,130.07758,-234.76541,-229.55292,-628.34674,-523.3477
1980-05-10,-975.72424,27.988482,177.12332,-814.1487,-753.7418
1980-05-11,-1479.6394,459.46988,512.8083,-491.32434,-451.67554
1980-05-12,-1165.8379,626.25226,752.37744,-168.6761,-211.83516
1980-05-13,-823.48584,389.63455,970.3188,-64.69452,16.44201
1980-05-14,-1088.2573,81.068596,887.17285,-169.73315,182.56322
1980-05-15,-1578.4226,-63.302715,461.25018,-25.451395,-21.586952
1980-05-16,-1463.7462,-163.41508,102.62552,134.7884,-382.55676
1980-05-17,-1245.7572,-57.503735,103.92528,245.02707,-448.66034
1980-05-18,-1075.1978,10.999118,-177.73686,387.99207,-354.33548
1980-05-19,-949.2903,-39.3644,-160.36415,641.49176,-276.11755
1980-05-20,-799.3711,5.172824,-393.3753,782.17004,24.26551
1980-05-21,-897.6574,-228.64082,-656.5214,557.64886,331.89468
1980-05-22,-721.89044,-763.06885,-605.15283,134.25934,460.52078
1980-05-23,-425.85846,-862.8645,-392.82095,167.53622,499.07016
1980-05-24,-57.583828,-580.37915,-365.6109,386.0455,457.32883
1980-05-25,250.079,-256.77344,-189.54619,395.91443,316.29556
1980-05-26,431.72083,-187.68625,-158.97841,4.108069,236.31195
1980-05-27,436.02414,58.49031,-270.94516,-106.06866,380.25317
1980-05-28,515.43304,341.2174,-422.68063,87.0649,481.64606
1980-05-29,569.1259,622.947,-431.01797,284.27173,220.7694
1980-05-30,927.46405,710.992,-225.60858,368.50815,-32.204567
1980-05-31,1228.6033,377.94675,-52.869587,617.255,-39.58157
1980-06-01,665.4155,-80.9936,-223.3865,598.9711,-367.11206
1980-06-02,84.33725,-154.60078,148.56624,343.31485,-608.5713
1980-06-03,-234.35219,-65.91848,474.81888,186.91365,-485.7181
1980-06-04,-337.86517,-101.856926,387.86594,184.09485,-164.06273
1980-06-05,-367.27222,-154.56725,63.021893,419.21732,-290.39655
1980-06-06,-421.18173,-215.44638,-127.691696,642.20233,-219.81548
1980-06-07,-236.32066,-52.06731,-226.60957,439.29562,35.635323
1980-06-08,64.36512,397.75073,-248.06078,42.673573,167.84798
1980-06-09,39.436085,434.4244,-297.88748,-68.0661,416.2187
1980-06-10,-8.833324,385.2016,-345.30637,-24.314709,443.86835
1980-06-11,68.44441,126.9714,-771.56244,-340.5455,337.5053
1980-06-12,-287.7211,209.70007,-435.80524,-376.9664,297.6279
1980-06-13,-561.7711,372.24203,189.13991,-451.7385,395.65695
1980-06-14,-345.60406,686.3386,585.26355,-285.5239,123.97483
1980-06-15,420.21536,813.3368,728.0464,-215.05731,-213.1508
1980-06-16,725.4645,629.88965,751.3229,150.15295,-171.84645
1980-06-17,523.854,583.88214,507.72986,345.2853,-39.732635
1980-06-18,600.6611,614.4494,520.6713,436.1014,-155.62677
1980-06-19,1175.7847,429.8666,588.6407,690.1855,-64.80426
1980-06-20,1223.0393,64.39724,279.3203,550.7303,53.575138
1980-06-21,1172.6077,177.55975,233.23509,72.96651,80.0842
1980-06-22,939.79004,614.6955,111.98608,-39.659267,177.50479
1980-06-23,815.9148,746.7505,-2.6646464,-12.070166,70.97435
1980-06-24,908.6274,588.8937,-201.17447,30.949099,101.86717
1980-06-25,968.1449,103.57296,-495.0842,239.49438,115.68786
1980-06-26,868.1391,-360.5423,-642.9856,309.06436,79.92213
1980-06-27,1110.8416,-479.08707,-525.5533,240.99435,-181.52333
1980-06-28,1092.9736,-388.78238,-692.9405,88.197426,-160.06049
1980-06-29,627.27515,-266.10748,-699.86884,365.94687,0.88492215
1980-06-30,157.07886,-105.694466,-698.7895,353.4708,25.316595
1980-07-01,-240.81915,-44.696854,-759.3124,351.411,-0.44985384
1980-07-02,-356.24597,-77.45613,-554.18427,418.7403,-271.00793
1980-07-03,-273.39786,101.8184,-262.73465,346.3267,-495.273
1980-07-04,-80.51266,266.42065,-241.58432,246.55698,-322.94656
1980-07-05,75.11739,433.44867,-358.9617,1.1411945,-211.01894
1980-07-06,52.698944,546.14105,-287.53775,-272.641,-261.07733
1980-07-07,124.61792,613.4144,-460.35394,-311.00433,-119.75342
1980-07-08,24.80326,527.3896,-969.159,-87.25407,175.63184
1980-07-09,-348.94055,226.26836,-1153.1914,404.87375,148.46759
1980-07-10,-197.6306,-285.9702,-797.2865,546.8806,-463.12082
1980-07-11,-78.685616,-683.20917,-494.619,258.48657,-642.52496
1980-07-12,-203.13882,-463.18295,-307.45358,92.56438,-367.25546
1980-07-13,-169.41823,54.935085,-456.8945,-192.0572,-256.61093
1980-07-14,-52.140465,331.381,-721.65894,-366.40085,-55.493504
1980-07-15,-204.9299,298.0958,-694.0525,39.750397,172.03903
1980-07-16,-150.69298,-91.90231,-388.53354,258.5108,-46.982822
1980-07-17,418.91586,-172.40163,-23.980745,-150.31499,-433.50305
1980-07-18,805.64215,-169.96367,-123.19543,-345.95416,-315.483
1980-07-19,1180.9252,147.59178,-346.0403,-184.8897,18.655197
1980-07-20,1130.8728,211.45178,-577.0624,233.9295,329.11038
1980-07-21,727.32416,140.08447,-226.23634,244.24945,-153.56798
1980-07-22,534.55853,468.75626,446.59393,75.77655,-305.61417
1980-07-23,415.87695,468.17514,507.51764,208.61424,-136.14429
1980-07-24,71.66278,272.7674,476.67548,31.093369,32.625458
1980-07-25,-193.7455,590.87286,421.51495,171.99225,106.22969
1980-07-26,-368.97467,591.9618,2.7251222,359.1425,303.114
1980-07-27,-957.63,598.7984,-359.96805,6.819801,368.21475
1980-07-28,-1332.1564,833.0223,-213.09904,-49.590168,117.700005
1980-07-29,-1459.1655,928.3981,-70.25001,68.00041,-59.68391
1980-07-30,-1323.179,862.1502,105.74695,-83.43685,-273.42477
1980-07-31,-1113.3413,522.97705,300.03873,-254.88129,-342.7116
1980-08-01,-915.42365,327.46606,244.38771,-423.22684,-190.45084
1980-08-02,-539.0629,414.17648,168.98592,-518.4144,-19.107471
1980-08-03,-115.830246,490.59653,159.37804,-498.3299,-72.06291
1980-08-04,233.38234,329.46582,2.595726,-446.1149,-212.8462
1980-08-05,389.46628,-111.12571,-309.4295,-291.15417,-335.3876
1980-08-06,325.72644,-290.61578,-606.1364,-479.9164,-447.92416
1980-08-07,190.72516,-147.69063,-824.4102,-286.91092,-235.23479
1980-08-08,215.98143,-17.899298,-644.114,-75.356895,-163.74342
1980-08-09,134.20691,9.6280575,-212.9395,-78.35536,-391.78574
1980-08-10,4.179349,136.75218,225.68727,-7.486064,-500.09247
1980-08-11,245.37263,481.4074,292.53387,285.28085,-358.6585
1980-08-12,508.71805,590.2481,-9.219714,357.8654,-354.65726
1980-08-13,316.05573,815.7889,110.2708,109.97325,-280.6877
1980-08-14,-54.641422,983.2379,373.25104,150.87202,-8.866227
1980-08-15,-545.26276,753.1616,316.55838,414.1767,152.15448
1980-08-16,-935.8859,611.9713,186.16081,294.60004,-267.6304
1980-08-17,-905.8835,231.70493,179.90448,490.50656,-309.9819
1980-08-18,-894.1555,-370.16428,91.73175,681.9582,-54.70224
1980-08-19,-189.23155,-691.2648,605.15656,454.0543,153.60574
1980-08-20,976.4806,-818.7867,187.56766,32.354435,294.5867
1980-08-21,1278.9092,-1198.8708,-1225.2242,-166.9496,8.918876
1980-08-22,808.63086,-1192.8177,-1773.2057,-93.510284,-316.39825
1980-08-23,152.829,-957.9484,-1403.4836,-240.16856,-185.50479
1980-08-24,-374.52634,-420.67218,-775.8234,-358.30396,-106.47845
1980-08-25,-757.25806,145.16978,-280.26715,-493.25226,-117.2102
1980-08-26,-933.6511,395.14337,123.99296,-491.80045,-199.71452
1980-08-27,-688.09265,498.03018,371.77213,-247.9745,-267.4198
1980-08-28,-235.39537,447.20782,225.26318,-301.3578,-227.12415
1980-08-29,225.13873,607.4318,-250.08171,-432.14365,-415.9424
1980-08-30,228.9411,334.28534,-691.6298,59.52975,-389.88138
1980-08-31,-378.5756,-151.02525,-554.2257,242.86261,-384.194
1980-09-01,-641.7291,-251.75212,35.426205,78.582565,-384.13135
1980-09-02,-394.07892,-223.223,508.7476,-34.857647,-93.424576
1980-09-03,137.13176,-257.98856,502.48856,-331.952,-127.31311
1980-09-04,330.14224,156.13394,363.65555,-462.64737,-305.9262
1980-09-05,518.3728,298.13638,285.73242,-16.439224,-202.43118
1980-09-06,711.11475,246.93414,769.99536,-101.33205,-219.067
1980-09-07,682.2673,4.150071,929.6129,-289.69147,201.45769
1980-09-08,338.40057,-593.9775,604.7932,-34.79128,459.3653
1980-09-09,603.93066,-780.02057,308.8668,-33.36046,104.049934
1980-09-10,1149.1869,-567.889,-72.37045,-177.88223,-81.444405
1980-09-11,838.9349,-197.48236,-279.07388,-96.493675,-444.22495
1980-09-12,1003.8477,6.9102592,-93.695526,137.89157,-397.73062
1980-09-13,1133.3511,-421.23438,-446.02405,-45.620274,-272.2579
1980-09-14,945.5969,-412.7446,-566.3402,-473.24368,-366.45264
1980-09-15,182.89938,118.23355,-109.43474,-626.36975,-679.844
1980-09-16,-202.91783,571.6649,841.6194,-97.25561,-616.6051
1980-09-17,104.3497,324.0076,622.54236,-193.46841,-315.12622
1980-09-18,63.47507,874.49805,-68.41738,-752.78296,-314.16498
1980-09-19,-311.6231,879.60095,-437.22583,-615.8866,57.6016
1980-09-20,-516.87,633.9202,-274.26483,-267.1656,280.09848
1980-09-21,-675.77344,561.25665,-120.89398,-224.71733,108.03304
1980-09-22,-692.6561,649.0936,66.19715,-155.59421,-502.29407
1980-09-23,-890.599,177.33495,359.0075,176.12268,-507.34903
1980-09-24,-909.7684,-118.37686,729.9205,297.6593,-257.50143
1980-09-25,-705.65924,-107.83562,915.3151,13.825668,-447.5483
1980-09-26,-270.15982,144.0836,1059.9924,321.32254,-357.61407
1980-09-27,-376.52484,481.59845,871.3619,618.69385,7.4533863
1980-09-28,-728.7477,-84.79347,866.512,782.7599,384.6216
1980-09-29,51.741024,-652.7351,1338.4579,613.0513,411.56155
1980-09-30,173.55522,-1460.6562,404.92902,186.12224,299.004
1980-10-01,296.00024,-1217.2673,364.2013,407.50085,-110.9027
1980-10-02,-7.7948627,-1143.4214,-375.34457,-112.22896,-256.07455
1980-10-03,-77.49535,-269.01962,540.05756,272.26468,-297.25943
1980-10-04,-177.89957,-600.79865,738.9981,595.6141,305.22467
1980-10-05,406.0212,-322.22424,764.0575,439.8877,227.7766
1980-10-06,1578.6405,478.45966,555.62427,229.3748,93.878365
1980-10-07,2778.6638,793.4,-50.503483,399.24088,354.634
1980-10-08,2713.6436,-57.9868,-581.3629,394.15866,615.59265
1980-10-09,1743.9064,-175.06618,-767.81305,312.82404,501.52744
1980-10-10,926.8055,379.11612,-942.9001,5.867686,275.7537
1980-10-11,-291.79987,306.205,-1481.1892,732.12964,310.674
1980-10-12,-59.27232,273.57666,-1063.4963,596.3843,41.434055
1980-10-13,294.40625,581.0424,-819.83,343.77094,-29.795053
1980-10-14,-412.4219,691.1387,-1444.379,-7.378438,-112.73608
1980-10-15,-226.46376,109.85471,-1741.0449,-386.5675,261.21304
1980-10-16,-121.66844,337.5343,-1634.1815,-229.82861,690.3311
1980-10-17,-151.05562,646.8084,-1459.6461,631.0025,682.6726
1980-10-18,253.34474,96.48662,-1230.9861,745.18414,143.11742
1980-10-19,-11.926637,-709.3873,-677.17664,-67.96164,-139.4098
1980-10-20,-414.66492,-675.1217,-247.44849,-782.2252,-292.0385
1980-10-21,-267.18906,-82.98151,-240.25883,-895.2431,-514.2622
1980-10-22,54.22209,379.32898,-492.02344,-487.65652,-313.34525
1980-10-23,453.39062,644.64557,-830.04474,-114.983444,-253.84465
1980-10-24,978.2648,427.83685,-1352.234,279.0299,-226.1685
1980-10-25,137.17752,150.26709,-1539.1332,244.90675,-701.372
1980-10-26,-379.1491,351.7603,-405.7301,-271.35654,-860.0326
1980-10-27,-83.832405,467.7527,278.81308,-507.57483,-426.18335
1980-10-28,487.92105,44.71978,-311.9617,-256.33533,-547.06903
1980-10-29,224.99968,-699.6805,-1175.9313,271.88904,-480.13077
1980-10-30,-823.0008,-371.77838,-215.41026,458.45367,-614.91785
1980-10-31,-1388.4506,543.5674,1487.4763,185.50455,-390.5952
1980-11-01,-2205.236,581.7389,1796.67,80.34992,296.94238
1980-11-02,-2914.0908,-82.16314,1192.0945,238.39659,894.6098
1980-11-03,-3546.7883,-254.01903,229.56335,-1.543503,531.23303
1980-11-04,-3516.4917,-169.447,-226.11255,-122.96902,-2.1118133
1980-11-05,-3195.2935,283.22366,-518.3512,-339.8988,304.94598
1980-11-06,-2811.1057,346.51724,-1216.0448,-535.64606,561.3928
1980-11-07,-1848.0939,3.3452892,-1136.2258,-260.1138,588.8559
1980-11-08,-862.0072,-544.64874,-1559.083,-775.4356,604.13385
1980-11-09,-737.28937,-310.2641,-1893.839,-162.45952,402.17142
1980-11-10,-232.79007,-310.3478,-1889.9398,246.30719,248.4211
1980-11-11,297.82397,-76.50709,-1468.5704,70.89808,418.40576
1980-11-12,413.6794,-153.14674,-604.9534,459.87488,697.7385
1980-11-13,380.91028,-489.01465,-548.71375,231.9825,126.326904
1980-11-14,1025.5139,377.90454,-128.64381,-399.00323,-698.6265
1980-11-15,1858.2347,703.9336,-27.906317,-218.55293,-383.26266
1980-11-16,2249.403,134.0564,-414.76474,-578.6608,-420.14615
1980-11-17,2143.837,129.03336,-552.3444,-1059.7355,-279.71426
1980-11-18,1503.6177,-495.41116,-958.44995,-459.22507,-334.13138
1980-11-19,413.8668,-90.76561,-271.38336,-536.22577,-980.0937
1980-11-20,757.55975,566.9372,797.16833,-623.97003,-684.6161
1980-11-21,1528.2732,30.571247,456.21106,-861.9475,-687.176
1980-11-22,1301.9235,-71.83656,591.52606,-833.00494,-758.87744
1980-11-23,710.58,-967.09467,-486.04703,-1154.408,-713.8707
1980-11-24,-194.36652,-1034.1798,-1011.3013,-874.9668,-693.09485
1980-11-25,-216.37569,-885.76117,-1143.5173,-134.03479,-421.57764
1980-11-26,121.295044,-788.93665,-927.1461,519.3856,-118.59749
1980-11-27,109.70013,-658.95807,-1233.0315,491.80634,56.002987
1980-11-28,-791.3608,-330.78183,-1910.8524,710.9663,-62.984562
1980-11-29,-2066.1484,-524.4991,-1262.9435,1049.7103,-559.4478
1980-11-30,-2087.8147,-961.88947,349.53998,944.0602,-150.46275
1980-12-01,-507.32895,-1616.6371,114.45851,296.68317,391.0539
1980-12-02,-16.808327,-1276.6929,-2399.4817,-320.01834,-140.4013
1980-12-03,-310.9115,-920.69275,-2712.7249,368.97992,-233.29578
1980-12-04,7.737187,-545.6052,-1789.4915,1062.9557,-222.7148
1980-12-05,482.71494,105.63156,-1726.7771,846.03436,-391.16003
1980-12-06,-225.13188,133.10439,-2176.7327,659.80023,-41.259037
1980-12-07,-830.28015,-656.04407,-1190.8813,585.79346,41.481205
1980-12-08,-473.13232,-1291.6489,115.46459,-206.26062,-291.111
1980-12-09,302.63602,-1141.759,333.6745,-1065.619,-875.7693
1980-12-10,346.534,-493.4867,364.5292,-750.8803,-1106.7676
1980-12-11,486.43146,-420.52094,315.87082,-391.49612,-761.67584
1980-12-12,1008.89166,-247.35957,455.1798,-455.74222,-747.1448
1980-12-13,2061.7734,-568.2716,205.74821,-472.63925,-471.41248
1980-12-14,2084.4927,-289.00812,-280.36914,-388.01404,-643.9649
1980-12-15,1295.2147,-580.7058,-986.67944,439.1115,-368.71014
1980-12-16,326.1461,-1190.2905,203.2303,485.1418,-753.1131
1980-12-17,1258.572,-922.2646,1816.4028,553.0018,206.04832
1980-12-18,1285.7708,-777.3539,280.8555,364.4254,666.74817
1980-12-19,1203.9252,1181.5773,221.06653,350.76562,515.3317
1980-12-20,1379.7778,1575.5986,-809.2556,857.7167,888.7579
1980-12-21,432.1301,703.15283,-829.8002,1216.7852,33.055466
1980-12-22,406.49896,-142.17632,204.0387,1004.6169,-299.3819
1980-12-23,1040.5311,-914.61414,260.23865,425.65964,-140.86163
1980-12-24,1191.2582,-973.7207,286.0364,-23.2876,-282.30847
1980-12-25,1066.5906,-1178.0607,-102.98864,118.82444,-164.32341
1980-12-26,-67.40511,-1084.2931,-778.46124,600.0849,-367.244
1980-12-27,-993.6202,-1066.4088,481.65485,1615.805,229.8919
1980-12-28,541.2021,-2276.9644,1524.2031,663.45996,823.44403
1980-12-29,1078.7893,-2472.5684,1180.0204,-322.31946,419.3139
1980-12-30,974.4582,-2182.926,826.49304,-483.26602,5.4987774
1980-12-31,2034.1908,-2128.8362,412.86145,145.92375,34.86336
1981-01-01,1499.9004,-2461.8513,-1419.7263,361.3447,-597.2838
